Id;Ecole;Commune;Langue;Sector;Course;Level;Degree;Mode;Price;Price_id;Duration;Duration_id
1567;119;5586;Français;255;Médecine de l'adolescence;2;202;2;360;1;2;3
1569;119;5586;Français;249;Psychanalyse et psychopathologie clinique: cliniques du corps;2;155;4;1600;1;1;4
1570;119;5586;Français;249;Psychanalyse et psychopathologie clinique: consultation  thérapeutique et psychothérapie brève de l’adulte;2;155;4;1600;1;1;4
1571;119;5586;Français;249;Psychanalyse et psychopathologie clinique:  Groupe et institution;2;155;4;1600;1;1;4
1572;119;5586;Français;249;Psychanalyse et psychopathologie clinique:  la technique psychanalytique;2;155;4;1600;1;2;4
1573;119;5586;Français;249;Psychanalyse et psychopathologie clinique:  le symptôme de Freud à Lacan;2;155;4;1600;1;3;4
1574;119;5586;Français;249;Psychanalyse et psychopathologie clinique:  traitements psychanalytiques avec les enfants et les adolescents;2;155;4;1600;1;1;4
1575;119;5586;Français;255;Recherche clinique : analyse de survie;2;155;2;800;1;3;3
1576;119;5586;Français;255;Recherche clinique : approche qualitative dans la recherche clinique;2;155;2;800;1;3;3
1577;119;5586;Français;255;Recherche clinique : épidémiologie génétique;2;155;2;800;1;3;3
1578;119;5586;Français;255;Recherche clinique : régression logistique;2;155;2;800;1;3;3
1579;119;5586;Français;255;Recherche clinique: analyse médico-économique;2;155;2;800;1;3;3
1580;119;5586;Français;255;Remédiation cognitive avec RECOS;2;155;4;2700;1;4;4
1581;119;5586;Français;255;Troubles du comportement alimentaire;2;155;2;800;1;4;3
1582;119;351;Français;257;Archival, Library and Information Science (Archivistique) avec Université de Berne;1;193;4;27000;1;24;4
1583;119;351;Anglais;257;Archival, Library and Information Science (Archivistique) avec Université de Berne;1;193;4;27000;1;24;4
1584;119;351;Allemand;257;Archival, Library and Information Science (Archivistique) avec Université de Berne;1;193;4;27000;1;24;4
1585;117;6621;Français;257;Conservation du patrimoine et muséologie;1;193;4;2800;1;10;4
1586;117;6621;Français;257;Théories, pratiques et dispositifs de formation d’enseignants;1;193;4;10000;1;10;4
1587;119;5586;Français;257;Dramaturgie et performance de textes;1;169;4;3000;1;10;4
1588;119;5586;Français;257;Hacker l’auteur – Auteur et autorité dans la culture digitale;2;202;3;180;1;3;4
1590;121;6621;Français;203;Formation continue pour concierges d'immeubles à Genève;2;177;3;1500;1;0;6
1591;121;6621;Français;203;Formation continue pour concierges d'écoles et  de salles communales de Genève;2;177;4;1500;1;0;6
1592;121;6621;Français;223;Formation des délégué-e-s du personnel  des Caisses de prévoyance professionnelle ;2;177;4;1800;1;0;6
1593;122;5890;Français;202;Techniques quantitatives de gestion I;2;170;3;990;1;4;4
1594;122;5890;Français;202;Techniques quantitatives de gestion II;2;170;3;990;1;4;4
1595;122;5890;Français;202;Séminaire TVA;2;155;2;950;1;4;3
1596;122;5890;Français;202;Comptabilité orientée pratique;2;170;4;3950;1;2;4
1597;122;5890;Français;202;Formation comptabilité supérieure;2;170;3;5630;1;12;4
1598;122;5586;Français;202;Comptabilité générale;2;170;3;3680;1;12;4
1599;122;5938;Français;202;Brevet fédéral agent fiduciaire;3;165;4;13200;1;36;4
1600;122;5586;Français;202;Brevet fédéral spécialiste en finance et comptabilité;3;165;4;15120;1;12;4
1601;122;6621;Français;202;Brevet fédéral spécialiste en finance et comptabilité;3;165;4;15120;1;12;4
1602;122;6248;Français;202;Brevet fédéral spécialiste en finance et comptabilité;3;165;4;15120;1;12;4
1603;122;5586;Français;205;Practice controlling diploma;3;181;3;4700;1;6;4
1604;122;6621;Français;205;Practice controlling diploma;3;181;3;4700;1;6;4
1605;122;5586;Français;205;Diplôme fédéral expert en finance et controlling;3;184;4;15100;1;18;4
1606;122;6621;Français;205;Diplôme fédéral expert en finance et controlling;3;184;3;15100;1;18;4
1607;122;5586;Français;205;Diplôme fédéral expert en finance et controlling;3;184;3;15100;1;30;4
1608;122;5586;Français;205;Controlling généralités;2;155;3;1500;1;0;6
1609;122;6621;Français;205;Controlling généralités;2;155;3;1500;1;0;6
1610;122;5586;Français;205;Controlling sectoriel;2;155;3;1000;1;0;6
1611;122;6621;Français;205;Controlling sectoriel;2;155;3;1000;1;0;6
1612;122;5586;Français;205;Corporate finance;2;155;3;1800;1;0;6
1613;122;6621;Français;205;Corporate finance;2;155;3;1800;1;0;6
1614;122;5586;Français;205;Costing ou comptabilité des couts;2;155;3;2000;1;0;6
1615;122;6621;Français;205;Costing ou comptabilité des couts;2;155;3;2000;1;0;6
1616;122;5586;Français;202;Fiscalité;2;155;3;2100;1;0;6
1617;122;6621;Français;202;Fiscalité;2;155;3;2100;1;0;6
1618;122;5586;Français;236;Management;2;155;3;1100;1;0;6
1619;122;6621;Français;236;Management;2;155;3;1100;1;0;6
1620;122;5586;Français;202;Normes comptables;2;155;3;1500;1;0;6
1621;122;6621;Français;202;Normes comptables;2;155;3;1500;1;0;6
1622;122;5586;Français;205;SWISS GAAP - RPC - IFRS;2;155;3;1900;1;0;6
1623;122;6621;Français;205;SWISS GAAP - RPC - IFRS;2;155;3;1900;1;0;6
1624;122;5890;Français;191;Formation Salaires et Assurances - module débutant;2;155;2;550;1;1;3
1625;122;5890;Français;191;Formation Salaires et Assurances - module avancé;2;155;2;550;1;1;3
1626;122;5890;Français;191;Formation Salaires et Assurances - module confirmé;2;155;2;690;1;1;3
1629;122;5890;Français;230;Excel pour la gestion financière de l'entreprise;2;155;4;1200;1;0;6
1630;122;5890;Français;230;WinBIZ Comptabilité;2;155;4;300;1;2;3
1631;122;5890;Français;230;WinBIZ Commerce: vente;2;155;4;450;1;3;3
1632;122;5890;Français;230;WinBIZ Salaires;2;155;4;450;1;3;3
1633;122;5890;Français;230;WinBIZ Achats;2;155;4;150;1;1;3
1634;122;5890;Français;230;WinBIZ Commerce: stocks;2;155;4;300;1;2;3
1635;122;5890;Français;230;WinBIZ Commerce: projects;2;155;4;150;1;1;3
1637;122;5890;Français;202;Analyse du bilan, du compte de résultat  et tableau de financement;2;155;2;590;1;1;3
1638;122;5890;Français;232;Anglais débutant A1;2;155;3;700;1;3;4
1639;122;5890;Français;232;Anglais élémentaire A2;2;155;3;730;1;3;4
1640;122;5890;Français;232;Preliminary english test B1;2;155;3;900;1;3;4
1641;122;5890;Français;232;English first certificate B2;2;155;3;900;1;3;4
1643;122;5890;Français;232;Certificate in advanced english C1;2;155;3;940;1;3;4
1644;122;5890;Français;232;Allemand débutant A1;2;155;3;370;1;3;4
1645;122;5890;Français;232;Allemand élémentaire A2;2;155;3;340;1;3;4
1646;122;5890;Français;232;Allemand intermédiaire  ZD B1;2;155;3;470;1;3;4
1647;122;5890;Français;232;Allemand indépendant ZDfB B2;2;155;3;440;1;3;4
1648;122;5890;Français;232;Français débutant A1;2;155;3;700;1;3;4
1649;122;5890;Français;232;Français intermédiaire A2;2;155;3;700;1;3;4
1650;122;5890;Français;232;Français DELF B1;2;155;3;940;1;3;4
1651;122;5890;Français;232;Français DELF B2;2;155;3;940;1;3;4
1652;122;5890;Français;232;Français oral A2;2;155;3;370;1;3;4
1653;122;5890;Français;232;Français correspondance professionnelle;2;155;3;500;1;3;4
1654;123;5586;Français;232;Français niveau A2 B1;2;202;3;1100;1;1;4
1655;123;5586;Français;232;Allemand niveau A2 B2;2;202;3;1100;1;1;4
1656;123;5586;Français;232;Anglais niveau A2 B3;2;202;3;1100;1;1;4
1657;123;5586;Français;232;Espagnol niveau A2 B4;2;202;3;1100;1;1;4
1659;123;5586;Français;232;Allemand niveau A2 B2;2;202;3;1100;1;2;4
1660;123;5586;Français;232;Anglais niveau A2 B3;2;202;3;1100;1;2;4
1661;123;5586;Français;232;Espagnol niveau A2 B4;2;202;3;1100;1;2;4
1662;123;5586;Français;232;Français standard;2;202;2;430;1;5;3
1663;123;5586;Français;232;Français standard;2;202;2;860;1;10;3
1664;123;5586;Français;232;Français standard;2;202;2;1290;1;15;3
1665;123;5586;Français;232;Français standard;2;202;2;1610;1;20;3
1666;123;5586;Français;232;Français standard;2;202;2;2040;1;1;4
1667;123;5586;Français;232;Français standard;2;202;2;2470;1;1.25;4
1668;123;5586;Français;232;Français standard;2;202;2;2900;1;1.5;4
1669;123;5586;Français;232;Français standard;2;202;2;3110;1;1.75;4
1670;123;5586;Français;232;Français standard;2;202;2;3480;1;2;4
1671;123;5586;Français;232;Français standard;2;202;2;3850;1;2.25;4
1672;123;5586;Français;232;Français standard;2;202;2;4220;1;2.5;4
1673;123;5586;Français;232;Français standard;2;202;2;4300;1;2.75;4
1674;123;5586;Français;232;Français pour au pair;2;202;4;2556;1;10;4
1675;123;5586;Français;232;Français intensif;2;202;2;640;1;5;3
1676;123;5586;Français;232;Français intensif;2;202;2;1280;1;10;3
1677;123;5586;Français;232;Français intensif;2;202;2;1920;1;15;3
1678;123;5586;Français;232;Français intensif;2;202;2;2350;1;20;3
1679;123;5586;Français;232;Français intensif;2;202;2;2780;1;1;4
1680;123;5586;Français;232;Français intensif;2;202;2;3210;1;1.25;4
1681;123;5586;Français;232;Français intensif;2;202;2;3640;1;1.5;4
1682;123;5586;Français;232;Français intensif;2;202;2;3820;1;1.75;4
1683;123;5586;Français;232;Français intensif;2;202;2;4370;1;2;4
1684;123;5586;Français;232;Français intensif;2;202;2;4920;1;2.25;4
1685;123;5586;Français;232;Français intensif;2;202;2;5470;1;2.5;4
1686;123;5586;Français;232;Français intensif;2;202;2;5570;1;2.75;4
1687;123;5586;Français;232;Pratique de l'oral;2;202;2;235;1;5;3
1688;123;5586;Français;232;Pratique de l'oral;2;202;2;470;1;10;3
1689;123;5586;Français;232;Pratique de l'oral;2;202;2;705;1;15;3
1690;123;5586;Français;232;Pratique de l'oral;2;202;2;940;1;20;3
1691;123;5586;Français;232;Pratique de l'oral;2;202;2;1175;1;1;4
1692;123;5586;Français;232;Pratique de l'oral;2;202;2;1410;1;1.25;4
1693;123;5586;Français;232;Pratique de l'oral;2;202;2;1645;1;1.5;4
1694;123;5586;Français;232;Pratique de l'oral;2;202;2;1880;1;1.75;4
1695;123;5586;Français;232;Pratique de l'oral;2;202;2;2115;1;2;4
1696;123;5586;Français;232;Pratique de l'oral;2;202;2;2350;1;2.25;4
1697;123;5586;Français;232;Pratique de l'oral;2;202;2;2585;1;2.5;4
1698;123;5586;Français;232;Pratique de l'oral;2;202;2;2820;1;2.75;4
1699;117;6621;Anglais;229;Humanitarian action;1;193;4;15000;1;10;4
1700;117;6621;Anglais;229;International and european securities;1;193;4;15000;1;8;4
1701;117;6621;Anglais;229;Humanitarian action;1;180;4;8000;1;5;4
1702;117;6621;Français;236; Management et administration des affaires;1;180;4;12900;1;22;4
1703;117;6621;Anglais;229;Communication, Advocacy and Negotiation  for Humanitarian Action;1;169;4;5000;1;2;4
1704;117;6621;Anglais;229;Designing Strategies and Projects for Humanitarian Action;1;169;4;5000;1;2;4
1705;117;6621;Anglais;229;Designing Strategies and Projects for Humanitarian Action;1;169;4;6000;1;8;4
1706;117;6621;Anglais;229;Disaster Management;1;169;4;5000;1;0;6
1707;117;6621;Français;229;E-Reputation Management;1;169;4;0;4;10;4
1708;117;6621;Anglais;229;Health in Humanitarian Emergencies;1;169;4;5000;1;2;4
1709;117;6621;Anglais;229;Legal Environment of Humanitarian Action;1;169;4;5000;1;2;4
1710;117;6621;Anglais;229;People Management in Humanitarian Settings;1;169;4;5000;1;2;4
1711;117;6621;Anglais;229;Advocacy for Humanitarian Projects in Health;2;202;2;1500;1;5;3
1712;117;6621;Anglais;229;Anthropology and Intercultural Aspects of Humanitarian Action;2;202;2;1500;1;5;3
1713;117;6621;Anglais;229;Chronic Diseases in Humanitarian Contexts;2;202;2;1500;1;5;3
1714;117;6621;Anglais;229;Communication in Humanitarian Settings;2;202;2;1500;1;5;3
1715;117;6621;Français;229;Les conférences du Global Studies Institute (GSI);2;202;2;0;4;0;6
1716;117;6621;Anglais;229;Designing an Advocacy Strategy for Humanitarian Action;2;202;2;1500;1;5;3
1717;117;6621;Anglais;229;International Law and Humanitarian Action;2;202;2;1500;1;5;3
1718;117;6621;Anglais;229;Legal Framework of Forced Migration;2;202;2;1500;1;5;3
1719;117;6621;Anglais;229;Manager, Leader and Coach;2;202;2;1500;1;5;3
1720;117;6621;Anglais;229;Negotiation in Humanitarian Settings;2;202;2;1500;1;5;3
1721;117;6621;Anglais;229;Sexual Violence in Conflict Settings and Emergencies;2;202;2;1500;1;5;3
1722;117;6621;Français;229;Sexual Violence in Conflict Settings and Emergencies;2;202;2;1500;1;5;3
1723;117;6621;Anglais;229;Special Protection Challenges and International Law;2;202;2;1500;1;5;3
1724;117;6621;Anglais;229;Team Management in Humanitarian Settings;2;202;2;1500;1;5;3
1725;117;6621;Anglais;229;Values, Ethics and Dilemmas in Humanitarian Action;2;202;2;1500;1;5;3
1726;117;6621;Français;201;Théorie et techniques de la communication écrite;1;180;4;6900;1;20;4
1727;117;6621;Français;201;Communication digitale et expertise web;1;169;4;0;4;0;6
1728;117;6621;Français;201;Communication digitale et réseaux sociaux;1;169;4;0;4;0;6
1729;117;6621;Français;201;Techniques de la communication écrite;1;169;4;3450;1;8;4
1730;117;6621;Français;201;Prendre la parole - Elocution, rudiments de rhétorie pratique;2;202;4;2500;1;9;4
1731;117;6621;Anglais;211;Children's rights;1;193;4;0;4;18;4
1732;117;6621;Anglais;211;International Law in Armed Conflict;1;193;4;15000;1;20;4
1733;117;6621;Anglais;211;LL.M. International Dispute Settlement (MIDS);1;193;2;25000;1;12;4
1734;117;6621;Anglais;211;LL.M. International Humanitarian Law and Human Rights;1;193;4;0;4;12;4
1735;117;6621;Anglais;211; LL.M. Tax;1;193;4;0;4;12;4
1736;117;6621;Anglais;211;Transitional Justice, Human Rights and the Rule of Law;1;193;4;0;4;12;4
1737;117;6621;Français;259;Expertises psycho-judiciaires pour enfants et adolescents;1;180;4;0;4;26;4
1738;117;6266;Français;259;Protection de l'enfant;1;180;4;0;4;0;6
1739;117;6621;Anglais;211;Children's rights;1;169;4;5150;1;18;4
1740;117;6621;Anglais;236;Compliance management;1;169;4;12000;1;12;4
1741;117;6621;Français;211;Droits de l'homme;1;169;4;5800;1;10;4
1742;117;6621;Français;211;Enfants victimes, enfants témoins:  la parole de l’enfant en justice;1;169;4;6450;1;18;4
1743;117;6621;Anglais;221;Financial regulation;1;169;4;10800;1;10;4
1744;117;6266;Français;211;Fondements théoriques en expertises  psycho-judiciaires pour enfants et adolescents;1;169;4;10150;1;15;4
1745;117;6621;Anglais;211;Legal Environment of Humanitarian Action;1;169;4;5000;1;2;4
1746;117;6266;Français;211;Protection de l'enfant;1;169;4;0;4;0;6
1747;117;6621;Anglais;211;International Criminal Law and Transitional Justice;2;202;2;1500;1;5;3
1748;117;6621;Anglais;211;E-Learning Programme on International Water Law;2;202;4;0;4;2;4
1749;117;6621;Anglais;211;International Law and Humanitarian Action;2;202;2;1500;1;5;3
1750;117;6621;Français;211;Journée de droit administratif;2;202;2;320;1;1;3
1751;117;6621;Français;211;Journée de droit bancaire et financier;2;202;2;580;1;1;3
1752;117;6621;Français;211;Journée de droit civil;2;202;2;380;1;1;3
1753;117;6621;Français;211;Journée de droit de la propriété intellectuelle;2;202;2;450;1;1;3
1754;117;6621;Français;211;Journée de droit fiscal;2;202;2;500;1;1;3
1755;117;6621;Français;211;Journée de la responsabilité civile;2;202;2;380;1;1;3
1756;117;6621;Français;211;La propriété intellectuelle dans le domaine  de la recherche scientifique;2;202;2;80;1;1;3
1757;117;6621;Anglais;211;Legal Framework of Forced Migration;2;202;2;1500;1;5;3
1758;117;6621;Français;211;Mieux légiférer: rédaction et méthode législatives;2;202;2;2200;1;4;3
1759;117;6621;Anglais;211;Special Protection Challenges and International Law;2;202;2;1500;1;5;3
1760;117;6621;Anglais;259;Corporate social responsibility;1;193;4;0;4;18;4
1761;117;6621;Anglais;187;International Organizations Master in Business Administration;1;196;2;40500;1;12;4
1762;117;6621;Français;236;Management stratégique des institutions de santé;1;193;4;15000;1;18;4
1763;117;6621;Anglais;187;Master in business administration;1;196;4;31500;1;24;4
1764;117;6621;Anglais;187;Master of business administration;1;186;2;31200;1;24;4
1765;117;6621;Français;258;Sécurité de l'information;1;193;4;15000;1;24;4
1766;117;6621;Anglais;187;Sports administration and technology;1;193;4;27000;1;24;4
1767;117;6621;Français;230;Stratégie et confiance numériques;1;193;4;19000;1;12;4
1768;117;6621;Anglais;236;Aviation management;1;180;4;18000;1;10;4
1769;117;6621;Anglais;201;Community trading;1;180;4;0;4;12;4
1770;117;6621;Français;237;Communication digitale, expertise web et réseaux sociaux;1;180;4;10000;1;10;4
1771;117;6621;Français;223;Contrôle de gestion;1;180;4;11000;1;10;4
1772;117;6621;Anglais;259;Corporate social responsibility;1;180;4;0;4;10;4
1773;117;6621;Anglais;236;Entrepreneurship and business development;1;180;4;14300;1;12;4
1774;117;6621;Français;236;Face au risque: décider et intervenir;1;169;4;7500;1;12;4
1775;117;6621;Français;223;Gestion culturelle;1;180;4;9800;1;18;4
1776;117;6621;Français;225;Gestion d'entreprise;1;180;4;13500;1;24;4
1777;117;6621;Français;223;Gestion et management dans les organismes sans but lucratif;1;180;4;11500;1;10;4
1778;117;6621;Français;223;Gestion des risques d'entreprise;1;180;4;9900;1;10;4
1779;117;6621;Anglais;236;International management / 2 nd year MBA;1;180;4;13100;1;12;4
1780;117;6621;Anglais;236;International organizations management;1;180;4;15000;1;10;4
1781;117;6621;Français;219;Management durable.  Responsabilité sociale et environnementale;1;180;4;0;4;10;4
1782;117;6621;Français;236;Management et administration des entreprises;1;180;4;17000;1;14;4
1783;117;6621;Français;236;Management des institutions de santé;1;180;4;8850;1;12;4
1784;117;6621;Français;236;Management des institutions sociales;1;180;4;9500;1;10;4
1785;117;6621;Français;236;Management de projets;1;180;4;12000;1;10;4
1786;117;6621;Français;236;Management stratégique, achats,  logistique et approvisionnements;1;180;4;12700;1;10;4
1787;117;6621;Anglais;237;Strategic marketing;1;180;4;12000;1;10;4
1788;117;6621;Français;237;Stratégie marketing, communication et e-business;1;180;4;11900;1;10;4
1789;117;6621;Anglais;237;Analytical marketing;1;169;4;5700;1;10;4
1791;117;6621;Anglais;237;Branding and digital marketing;1;169;4;5700;1;10;4
1792;117;6621;Français;223;Comptabilité gestion fiscalité;1;169;4;6000;1;10;4
1793;117;6621;Anglais;259;Corporate social responsibility;1;169;4;0;4;5;4
1794;117;6621;Français;219;Développement durable;1;169;4;6800;1;0;6
1795;117;6621;Français;201;E-business et ecommunication;1;169;4;6900;1;9;4
1796;117;6621;Anglais;223;Entrepreneurship & Business Development;1;169;4;9500;1;12;4
1797;117;6621;Français;236;Face au risque: décider et intervenir;1;169;4;7500;1;12;4
1798;117;6621;Anglais;236;People Management in Humanitarian Settings;1;169;4;5000;1;2;4
1799;117;6621;Anglais;236;IFRS & IPSAS;1;169;4;8000;1;5;4
1800;117;6621;Français;236;IFRS & IPSAS;1;169;4;8000;1;5;4
1801;117;6621;Anglais;236;International organizations management;1;169;4;10500;1;10;4
1802;117;6621;Français;236;Leadership Diversity, femmes dirigeantes & gouvernance;1;169;4;6000;1;9;4
1803;117;6621;Français;236;Management de l'énergie;1;169;4;7800;1;9;4
1804;117;6621;Français;224;Management de projets;1;169;4;7300;1;9;4
1805;117;6621;Français;236;Management de proximité dans les institutions de santé;1;169;4;5200;1;9;4
1806;117;6621;Français;236;Management des institutions sociales;1;169;4;5200;1;9;4
1807;117;6621;Anglais;236;Modern Management for Non Profit Organizations;1;169;4;6900;1;1;4
1808;117;6621;Français;223;Sécurité de l’information – technologies et services;1;169;4;7000;1;18;4
1809;117;6621;Français;223;Gouvernance de la sécurité de l’information dans les entreprises ;1;169;4;7000;1;18;4
1810;117;6621;Français;258;Gestion de la sécurité dans un contexte global;1;169;4;7000;1;18;4
1811;117;6621;Anglais;229;Designing Strategies and Projects for Humanitarian Action;1;169;4;5000;1;2;4
1812;117;6621;Français;237;Stratégie marketing;1;169;4;6900;1;10;4
1813;117;6621;Anglais;236;Executive summer school-Leadership for social innovation;2;202;2;3700;1;5;3
1814;117;6621;Anglais;229;Designing an Advocacy Strategy for Humanitarian Action;2;202;2;1500;1;5;3
1815;117;6621;Français;270;Politiques de sécurité urbaine;2;202;2;0;4;1;3
1816;117;6621;Français;198;Formation des coaches self-leadership;2;155;4;3900;1;12;4
1817;117;6621;Français;259;Gestion des médias sociaux – fixation des objectifs,  méthodes et outils de mesure;2;202;2;600;1;1;3
1818;117;6621;Français;236;La montagne suisse-Aménager avec le paysage;2;202;2;190;1;1;3
1819;117;6621;Anglais;236;Manager, Leader and Coach;2;202;2;1500;1;5;3
1820;117;6621;Français;236;Normes IPSAS-International Public Sector Accounting Standards;2;202;2;400;1;1;3
1821;117;6621;Français;236;Normes Swiss GAAP RPC;2;202;2;800;1;2;3
1822;117;6621;Anglais;236;Project Cycle Management in Humanitarian Settings;2;202;2;1500;1;5;3
1823;117;6621;Français;236;Self leadership;2;202;4;4400;1;6;4
1824;117;6621;Anglais;236;Sustainability Transition Leadership (STL);2;202;4;12100;1;5;4
1825;117;6621;Anglais;236;Team Management in Humanitarian Settings;2;202;2;1500;1;5;3
1826;117;6621;Anglais;236;How commodity traders confront market,  financial and climate uncertainty;2;202;2;300;1;1;3
1827;117;6621;Français;213;Education internationale et recherche;1;193;4;11000;1;24;4
1828;117;6621;Anglais;213;Interpreter training;1;193;4;8000;1;12;4
1829;117;6621;Français;213;Coopération internationale en éducation;1;180;4;8000;1;24;4
1830;117;6621;Français;213;Disciplines artistiques et sportives de l’enseignement primaire:  arts visuels, musique, rythmique et éducation physique;1;180;4;0;4;18;4
1831;117;6621;Français;213;Gestion et direction d'institutions de formation;1;180;4;7000;1;18;4
1832;117;6621;Français;213;Administration et gestion d’institutions de formation;1;169;4;0;4;20;4
1833;117;6621;Français;213;Approches didactiques et formation;1;169;4;3000;1;15;4
1834;117;6621;Français;213;Conception et développement de projets e-learning;1;169;4;6500;1;9;4
1835;117;6621;Français;213;Education interculturelle;1;169;4;4000;1;24;4
1836;117;6621;Français;213;Formation d'adultes (anciennement CEDASF);1;169;4;8525;1;22;4
1837;117;6621;Français;213;Soutien pédagogique;1;169;4;0;4;18;4
1838;117;6621;Français;213;Logopédie;2;202;2;0;4;2;3
1839;117;6621;Français;213;Quelles stratégies pour développer les capacités d’apprentissage;2;202;4;2200;1;6;3
1840;117;6621;Français;270;Urbanisme durable;1;193;4;12000;1;26;4
1841;117;6621;Français;219;Développement durable;1;169;4;6800;1;0;6
1842;117;6621;Français;219;Gestion et politique de l'eau;1;169;4;7000;1;9;4
1843;117;6621;Français;219;Management de l'énergie;1;169;4;7800;1;9;4
1844;117;6621;Français;219;Méthodologie du diagnostic territorial,  gestion de l'information et prospective;1;169;4;3900;1;4;4
1845;117;6621;Français;270;Urbanisme durable: régimes d’urbanisation,  régulation des ressources matérielles et gouvernance;1;169;4;3900;1;5;4
1846;117;6621;Français;270;Urbanisme opérationnel: de la théorie  du projet à la maîtrise d'ouvrage;1;169;4;3900;1;5;4
1847;117;6621;Français;219;Energie-environnement / Cycle de formation;2;202;3;0;4;9;4
1848;117;6621;Anglais;219;Executive Summer School Global environmental policy 2015;2;202;4;6800;1;12;3
1849;117;6621;Français;219;Valorisation de la géothermie:le rôle clé des réseaux de chaleur;2;202;2;300;1;1;3
1850;117;6621;Français;236;MATIS - Management et technologie  des systèmes d'information;1;180;4;0;4;24;4
1851;117;6621;Français;230;Direction des systèmes d'information et des services (DSI);1;169;4;5000;1;5;4
1852;117;6621;Français;224;Gestion de projets des systèmes d'information et des services;1;169;4;5000;1;5;4
1853;117;6621;Français;230;Modélisation des services et des systèmes d’information;1;169;4;5000;1;5;4
1854;117;6621;Français;230;Nouvelles technologies du web;1;169;4;5000;1;8;4
1855;117;6621;Anglais;207;Ecunemical studies;1;193;4;24500;1;10;4
1856;117;6621;Français;207;Archéologie classique et droit des biens culturels;1;180;4;8200;1;20;4
1857;117;6621;Français;207;Archéologie classique: une introduction;1;169;4;4200;1;15;4
1858;117;6621;Anglais;212;Ecunemical studies;1;169;4;11350;1;6;4
1859;117;6621;Anglais;207; Interpreter Training: Foundations of Training Interpreters;1;169;4;0;4;4;4
1860;117;6621;Anglais;207; Interpreter Training: Program Design and  Consecutive Interpreting;1;169;4;0;4;4;4
1861;117;6621;Anglais;207; Interpreter Training: Simultaneous Interpreting  and Pedagogical Innovation;1;169;4;0;4;4;4
1862;117;6621;Français;207;L'archéologie, une science du passé?  Une réflexion pour le monde actuel;2;202;4;1450;1;3;4
1863;117;6621;Français;207;De Troie à Alexandrie. Art et archéologie du monde grec;2;202;4;1450;1;4;4
1864;117;6621;Français;207;De Rome à Constantinople. Art et archéologie du monde romain;2;202;4;1450;1;3;4
1865;117;6621;Français;207;Le chinois par les TIC;2;202;4;1250;1;0;6
1866;117;6621;Français;207;L'Italie: langue, culture et société;2;202;4;0;4;4;4
1868;117;6621;Français;249;Evaluation et interventions psychologiques;1;193;4;2000;1;12;4
1869;117;6621;Français;249;Psychologie de la santé;1;193;4;23000;1;24;4
1870;117;6621;Français;249;Mediation;1;180;4;7650;1;18;4
1871;117;6621;Français;249;Autisme: diagnostic, intervention et recherche;1;169;4;4500;1;18;4
1872;117;6621;Français;249;Conseil psychologique, santé, famille et maladie;1;169;4;0;4;3;4
1873;117;6266;Français;249;Mediation;1;169;4;7650;1;18;4
1874;117;6621;Français;249;Psychologie de la santé. Analyse concrète  des pratiques de situations de soins;1;169;4;0;4;3;4
1875;117;6621;Français;249;Sciences comportementales appliquées  à la promotion de la santé;1;169;4;0;4;4;4
1876;117;6621;Français;249;Thérapies basées sur la mentalisation (TBM);2;202;2;1200;1;4;3
1877;117;6621;Français, Anglais;249;3rd International Conference on Mentalization-Based Therapy;2;202;2;250;1;2;3
1878;117;6621;Français;254;Médecine dentaire esthétique microinvasive;1;193;4;50000;1;24;4
1879;117;6621;Anglais;254;Microinvasive Aesthetic Dentistry;1;193;4;50000;1;24;4
1880;117;6621;Français;254;Microbiologie;1;193;4;0;4;12;4
1881;117;6621;Français;254;Santé publique;1;193;4;24000;1;36;4
1882;117;6621;Anglais;254;Toxicology;1;193;4;10900;1;24;4
1883;117;6621;Anglais;254;Management of clinical trials;1;180;4;6500;1;12;4
1884;117;6621;Français;254;Médecine dentaire pédiatrique microinvasive;1;180;4;15000;1;12;4
1885;117;6621;Français;249;Psychothérapie cognitivo-comportementale;1;180;4;15000;1;32;4
1886;117;6621;Français;249;Psychothérapie psychanalytique - Cadre et espaces thérapeutiques;1;169;3;4600;1;12;4
1887;117;6621;Français;249;Psychothérapie systémique;1;180;4;16000;1;24;4
1888;117;6621;Français;254; Colposcopie et pathologie cervico-vaginale et vulvaire;1;169;4;1800;1;8;4
1889;117;6621;Français;254;Discrimination, santé et droits humains;1;169;4;3500;1;12;4
1890;117;6621;Français;254; Education thérapeutique du patient (CEFEP);1;169;4;7000;1;6;4
1891;117;6621;Anglais;254;Health in Humanitarian Emergencies;1;169;4;5000;1;0;6
1892;117;6621;Français;254;Informatique médicale;1;169;4;6000;1;9;4
1893;117;6621;Français;254;Médecine psychosomatique et psychosociale;1;169;4;5500;1;26;4
1894;117;6621;Français;254;Médecine subaquatique et hyperbare;1;169;4;3200;1;12;4
1895;117;6621;Français;254;Obstétrique, médecine maternelle et fœtale;1;169;4;4000;1;12;4
1896;117;6621;Français;254;Pharmacie clinique;1;169;4;3000;1;10;4
1897;117;6621;Français;254;Promotion de la santé et santé communautaire;1;169;4;3950;1;10;4
1898;117;6621;Français;254;Recherche clinique orientée patients;1;169;4;5000;1;10;4
1899;117;6621;Français;254;Santé en milieu pénitentiaire;1;169;4;5800;1;14;4
1900;117;6621;Français;254;Santé et diversités: comprendre et  pratiquer les approches transculturelles;1;169;4;4950;1;9;4
